game_id,moves,num_moves
38800,e4 c5 Bc4 e6 Nc3 d5 exd5 exd5 Bxd5 Nf6 Bc4 Nc6 Nf3 Be7 O-O O-O d3 Re8 Bg5 Bg4 h3 Bh5 Re1 Nd4 Bh4 Nxf3+ gxf3 Qc7 Bg3 Bd6 Kg2 Rxe1 Qxe1 Bxg3 fxg3 Re8 Qf2 Bg6 Re1 Rxe1 Qxe1 b6 a4 h6 Nb5 Qc6 b3 Nd5 Bxd5 Qxd5 Nc3 Qd4 Ne4 Bxe4 Qxe4 Qc3 Qe2 Qb4 g4 Qc3 h4 Qf6 Kg3 Kh7 f4 g5 f5 Qd6+ Kg2 gxh4 Qe4 Qg3+ Kf1 Qd6 f6+ Kh8 Qf5 Qf8 Qh5 Kh7 Qxh4 Qd6 Qf2 Qd5 Ke1 Qe6+ Kd1 Qxg4+ Qe2 Qe6 Qxe6 fxe6 Ke2 Kg6 Ke3 Kf7 Ke4 Kxf6 c3 h5 c4 h4 d4 cxd4 Kf3 h3 Kg3 d3 Kxh3 d2 Kg2 d1=Q Kg3 Qxb3+ Kh2 Qxa4 Kh1 Qxc4 Kg1 b5 Kg2 b4 Kh1 b3 Kg2 b2 Kh1 b1=Q+ Kg2 Qcc2+,130
38801,e4 d5 exd5 Qxd5 d4 Nf6 Nc3 Qd8 Nf3 Bg4 Bc4 Bxf3 Qxf3 c6 g4 Qxd4 Bb3 Qxg4 Qe3 e6 Bd2 Nbd7 f3 Qf5 O-O-O Bc5 Qe2 O-O-O Na4 Bb6 Bc3 Bc7 Qc4 Nd5 Bd4 b5 Qf1 bxa4 Qa6+ Kb8 Qxa7+ Kc8 Bc4 N7b6 Ba6+ Kd7 Bxb6 Qf4+ Kb1 Rc8 Rhg1 g6 Rge1 Ke7 c4 Kf6 Bxc8 Bxb6 Qb7,59
38802,e4 a6 Nc3 e6 Bc4 b5 Bb3 Bb7 d3 f5 Nf3 fxe4 Nxe4 Nf6 Nxf6+ Qxf6 O-O Bxf3 Qxf3 Qxf3 gxf3 Bd6 Bg5 O-O Kg2 Rf5 Bh4 Nc6 Bg3 Bxg3 fxg3 Ne5 f4 Ng6 a3 Raf8 Rf2 Kh8 Raf1 e5 fxe5 Rxf2+ Rxf2 Rxf2+ Kxf2 Nxe5 Ke3 c5 h3 c4 dxc4 bxc4 Ba4 d5 Kd4 Ng6 Kxd5 Ne7+ Kxc4 a5 Bd7 Nf5 Bxf5 g6 Be6 Kg7 g4 Kf6 Bd5 h6 Kb5 h5 gxh5 gxh5 Kxa5 Kg5 Be6 Kh4 c4 Kg5 c5 Kh4 c6 Kg5 c7 Kh4 c8=Q Kg3 Qh8 Kh2 Qxh5 Kg3 Qg4+ Kh2 Qe2+ Kh1,96
38803,d4 c5 d5 d6 c4 g6 Nc3 Bg7 e4 Nf6 Bd3 O-O h3 Nfd7 Nf3 Ne5 Be2 f5 exf5 Bxf5 O-O Nbd7 Ng5 h6 Nge4 Nf6 Ng3 Bd7 f4 Nf7 Bd3 Kh7 Be3 Nh8 Qd2 a6 Rae1 b5 b3 b4 Nce4 Nxe4 Bxe4 Nf7 h4 Qc7 h5 Nh8 hxg6+ Nxg6 Qd3 Rf6 Nh5 Raf8 Nxf6+ Rxf6 Rf3 Be8 g4 Kh8 Rh3 Nh4 Rxh4 a5 g5 Kg8 gxf6 exf6 Bg6 Qe7 Bf2 Bxg6 Qxg6 Qd8 Re8+ Qxe8 Qxe8+ Kh7 Rg4 f5 Qg6+ Kh8 Qxg7#,83
38804,b3 e5 Bb2 Nc6 d3 Bc5 Nf3 d6 Nbd2 Nf6 g3 Bf5 Bg2 O-O e4 Bg6 Nc4 a6 Ne3 Qd7 Qe2 Ng4 Nxe5 Ncxe5 Bxe5 Nxe5 Nd5 c6 Nc3 d5 exd5 cxd5 Nxd5 Qf5 O-O Bh5 d4 Bxe2 dxc5 Bxf1 Ne7+ Kh8 Nxf5 Bxg2 Kxg2 Nc6 Ne3 Rfe8 Re1 Rad8 Kf3 Rd3 Re2 Rd2 Rxd2 Rxe3+ Kxe3 Nd4 Rxd4 f6 Ke4 g6 f4 Kg7 Kd5 f5 Kd6 Kf6 Kd7 Kf7 Rd6 b6,72
38805,e4 e5 Nf3 Nc6 Bc4 d6 d4 exd4 O-O Ne5 Bb3 Nxf3+ Qxf3 Qf6 Qd3 c6 f4 Ne7 e5 dxe5 fxe5 Qxe5 Bf4 Qc5 Nd2 Bf5 Ne4 Bxe4 Qxe4 f5 Qe6 g6 Bd6 d3+ Bxc5 Rd8 cxd3 Bg7 Qf7+ Kd7 Be6+ Kc7 Qxg7 Rhe8 Bf7,45
38806,d4 e5 e3 exd4 exd4 Nc6 f4 Nf6 Nf3 Be7 c3 O-O Bd3 Re8 O-O Bd6 Ne5 Bxe5 fxe5 Nd5 Nd2 d6 exd6 Qxd6 Ne4 Qd8 Qf3 Rf8 Ng5 h6 Ne4 f5 Bxh6 fxe4 Bxe4 Rxf3 Bxg7 Rxf1+ Rxf1 Kxg7 Rf5 Bxf5 Bxf5 Ne3,44
38807,d4 d5 Nc3 Nf6 Bf4 e6 e3 Bd6 Nf3 Bxf4 exf4 e5 Nxe5 O-O Bd3 c5 dxc5 Nc6 O-O Qe7 Na4 Nxe5 Re1 b5 cxb6 axb6 Nxb6 Rb8 fxe5 Rxb6 exf6 Qxf6 b3 Re6 Qd2 h6 Rxe6 Qxa1+ Re1 Qxa2 Qe3 Be6 c4 Qa8 c5 Qc8 g3 Rd8 Rc1 Qd7 Be2 Rc8 Bd3 Bh3,54
38808,d3 c5 e4 Nc6 Be3 e6 Nc3 d5 Na4 d4 Bf4 Bd6 Bxd6 Qxd6 c3 Nf6 cxd4 Nxd4 Nc3 e5 Nge2 O-O g3 Bg4 Nxd4 Bxd1 Nce2 cxd4 Rxd1 b6 Bg2 Rac8 O-O Rc7 Nc1 Rfc8 Nb3 a5 a3 b5 Nxa5 Rc2 Nb7 Qb6 f4 Qxb7 fxe5 Nd7 e6 fxe6 e5 Qa6 Be4 Rxb2 Rde1 Qxa3 Rf3 Qa2 Ref1 Rg2+ Kh1 Rxh2+ Kg1 Qg2#,64
38809,e4 e6 Nc3 d5 exd5 exd5 d4 Nf6 Nf3 Bb4 Be2 c5 Bd2 c4 a3 Ba5 b4 cxb3 cxb3 Nc6 b4 Bb6 Na4 Bxd4 Nxd4 Nxd4 Bg5 O-O Qxd4 Re8 Qd3 Bg4 Be3 Bxe2 Qxe2 d4 O-O dxe3 fxe3 Qb6 Nc5 Qd6 Nxb7 Qb6 Nc5 Re7 Rad1 Rae8 Rf3 Ne4 Nxe4 Rxe4 Rd7 Rxe3 Rxe3 Rxe3 Qxe3 Qxe3+ Kf1 Qc1+ Kf2 Qf4+ Kg1 Qc1+ Kf2 Qc6 Rd8+ Qe8 Rxe8#,69
38810,h4 e5 g3 d5 Bg2 e4 d4 c6 Bf4 f5 Bxb8 Rxb8 Nc3 Ne7 Nh3 Ng6 Ng5 Qe7 O-O h6 Nh3 Qd7 Qd2 f4 gxf4 Nxf4 Nxf4 Qg4 Qe3 Bd6 Rae1 Bxf4 Qxf4 Qxf4 Nxe4 Qxe4 Bxe4 dxe4 f3 exf3 exf3+ Kf8 Kh1 Bh3 f4 Bxf1 Rxf1 Re8 Re1 Rxe1+ Kg2 Rg8 Kf3 Ke8 Kg4 Rf8 Kg3 Rg1+ Kf3 h5 Ke3 Re1+ Kd3 Rxf4 Kc3 Rf3+ Kb4 Rb1 Kc4 Rxb2 Kc5 Rxc2+ Kb4 Rb2+ Kc5,75
38811,f4 d5 Nf3 Nc6 e3 e5 d4 exd4 exd4 Bg4 Be2 Nf6 O-O Ne4 c3 f5 Ne5 h5 Nd2 Qh4 Ndf3 Bxf3 Bxf3 Rh6 a4 O-O-O Nxc6 Rxc6 a5 Rg6 Qe2 Bd6 a6 Ng5 axb7+ Kb8 Qa6 Nxf3+ Rxf3 Qe1+ Rf1 Rxg2+ Kxg2 Qe2+ Rf2 Qg4+ Kf1 Qd1+ Kg2 Qg4+ Kf1 c6,52
38812,e3 d5 c4 dxc4 Bxc4 Bf5 Nf3 e6 Nc3 Bd6 a3 Nc6 b4 Nf6 h3 a6 g4 Bg6 Bb3 h6 Bb2 O-O Nh4 Bh7 Bc2 Bxc2 Qxc2 Ne5 Ne4 Nxe4 Qxe4 Qxh4 Bxe5 Bxe5 Qxe5 Qe7 Rc1 Rac8 Rc2 c6 Ke2 Rfd8 Rhc1 Qh4 Qh2 Qf6 Rc4 Qe7 Rf4 Qd6 h4 Qd3+ Kf3 Qd5+ Ke2 Qxd2+ Kf1 Qxc1+ Kg2 Qd2 g5 Qd5+ Kf1 Qe5 Kg2 Rd4 Kf1,67
38813,e4 e5 f4 Bc5 Nf3 Nc6 Bc4 f6 c3 exf4 d4 Bb6 Bxf4 Na5 Bb3 Nxb3 axb3 Ne7 O-O d5 e5 fxe5 Nxe5 Qd6 Nf7 Qxf4 Rxf4 Bg4 Qxg4 Ng6 Nxh8 Nxf4 Qxf4 Kd7 Qf5+ Kd8 Nf7+ Ke7 Nd2 Rf8 Re1#,41
38814,e4 c5 c3 Nc6 d4 cxd4 cxd4 d6 h3 g6 Nf3 Bg7 Nc3 Nf6 Bd3 O-O O-O Bd7 a3 Rc8 Re1 a6 Bg5 Re8 e5 dxe5 dxe5 Nh5 Qe2 f6 e6 fxg5 exd7 Qxd7 Rad1 Qc7 Nd5 Qd6 Bc4 Kh8 Nb6 Qc7 Nxc8 Qxc8 Be6 Qb8 Rd7 Nf4 Qd1 Ne5 Nxe5 Bxe5 Ba2 Qc8 Bb1 Bc7 Qd4+ e5 Qd5 Nxd5 Rxd5 Qe6 Rdd1 Qe7,64
38815,d4 d5 Bf4 Nc6 Nf3 e6 e3 Bd6 Bb5 Bxf4 exf4 Bd7 Ne5 a6 Nxc6 Bxc6 Bxc6+ bxc6 c3 Ne7 Nd2 O-O Nf3 f6 O-O Qd6 g3 c5 dxc5 Qxc5 Nd4 e5 fxe5 fxe5 Nb3 Qb6 Re1 Ng6 Qxd5+ Kh8 Qc5 Rad8 Qxb6 cxb6 Rad1 Rde8 Nd2 Re7 Nf3 b5 a3 Rc7 Kg2 h6 h4 Kh7 h5 Ne7 Nxe5 Nf5 Ng4 g5 hxg6+ Kxg6 Re6+ Kf7 Rde1 Re7 Rxe7+ Nxe7 Ne5+,71
38816,Nf3 c6 d4 d5 c4 Bf5 Nc3 Nf6 Qb3 Qd7 Ne5 Qc7 Bf4 Qb6 Qxb6 axb6 cxd5 Nxd5 Nxd5 cxd5 e3 Nc6 Bb5 Bd7 Nxd7 Kxd7 a3 f6 O-O-O e6 Kb1 Rc8 Rc1 Bd6 Bxd6 Kxd6 Rc2 Rc7 Rhc1 Rhc8 Bd3 g6 f4 e5 dxe5+ fxe5 g3 e4 Bb5 Ne7 Rxc7 Rxc7 Rxc7 Kxc7 Kc2 Kd6 Kd2 Kc5 Be2 d4 g4 Nd5 b4+ Kd6 exd4 Nxf4 Ke3 Nxe2 Kxe2 Kd5 Ke3 g5 a4 b5 axb5 b6 h4 gxh4 Kf4 h3 g5 h2 g6 hxg6,84
38817,d4 d5 c3 e6 Bf4 Bd6 Bxd6 Qxd6 Nf3 Nf6 Ne5 Nbd7 Nxd7 Bxd7 e3 O-O g3 a6 Bg2 Bb5 Bf1 Bxf1 Rxf1 Rfe8 h4 Ng4 Qe2 h5 Nd2 e5 dxe5 Rxe5 Nf3 Re7 Rd1 Rae8 Ng5 c6 Rd3 Ne5 Rd2 Ng4 Nf3 g6 Nd4 Kg7 f3 Nxe3 f4 Nxf1 Kxf1 Rxe2 Nxe2 Qc5 Ke1 Qd6 Kd1 Qe7 Kc2 Qe4+ Kd1 Qg2 f5 Rxe2 fxg6 Qxg3,66
38818,d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Bxd2+ Nbxd2 b6 e3 Bb7 Be2 O-O O-O Qe7 h3 d6 a3 Nbd7 Ne1 e5 dxe5 Nxe5 Ndf3 Ne4 Nxe5 Qxe5 Nf3 Qe7 Nd2 f5 Nxe4 fxe4 Qd4 Rf6 f3 exf3 Bxf3 Bxf3 Rxf3 Rxf3 gxf3 Rf8 f4 Kh8 Kh2 Qh4 Rg1 Qh6 Qd2 Re8 Qf2 Qe6 Re1 Qe4 b3 Re6 Kg3 Rg6+ Kh2 h6 Rg1 Rxg1 Kxg1 Kh7 Kh2 Qb1 Qd2 a5 b4 Qe4 bxa5 bxa5 Qd4 Qxd4 exd4 Kg6 Kg3 Kf5 Kf3 h5 h4 c6 c5 dxc5 dxc5 g6 a4 Ke6 Ke4 Kf6 Kd4 Kf5 Ke3 Kg4 Ke4 Kxh4 Ke5 Kg3 Kd6 h4 Kxc6 h3 Kb6 h2 c6 h1=Q Kb7 Qb1+ Kc7 Qc2 Kd7 Qc5 c7 Qd5+ Kc8 Qa8+ Kd7 Qd5+,120
38819,e4 c6 Bc4 d5 exd5 cxd5 Bb5+ Bd7 Be2 f6 d4 e6 c3 Bc6 Nf3 e5 O-O exd4 Nxd4 Be7 Bd3 Nh6 Bxh6 g6 Qf3 g5 Ne6 Bd6 Qh5+ Kd7 Bf5 Kc8 Bg7 Qe7 Qh6 Qxe6 Bxh8 Qxf5 Qf8+ Kc7 Qxd6+,41
38820,e4 e5 Nc3 d6 Nf3 Be6 h3 Be7 d4 exd4 Qxd4 c5 Qxg7 Bf6 Qg3 Nc6 Nb5 Qa5+ Nc3 O-O-O Bd2 Nd4 Bd3 Nxf3+ Qxf3 Bxc3 Bxc3 Qb6 Bxh8 Ne7 Bf6 Qc7 O-O h5 a4 Rg8 a5 a6 Kh2 Ng6 b4 cxb4 c3 bxc3 Rac1 Kb8 Rxc3 Qd7 Rb1 d5 Bxa6 dxe4 Qxe4 Bd5 Qe3 Qd6+ g3 Qxf6 Rxb7+ Bxb7 Bxb7 Ne5 a6 Nf3+ Kg2 Nh4+ Kh2 Nf3+ Kg2 Nh4+ Kf1,71
38821,d4 d5 c4 e6 Nc3 Ne7 Bg5 h6 Bh4 a6 Nf3 Nbc6 cxd5 exd5 e3 Qd6 a3 Bg4 Be2 Nf5 Bg3 Nxg3 hxg3 Be7 Qb3 Na5 Qxd5 Qxd5 Nxd5 Bd6 O-O-O O-O Bd3 Bxf3 gxf3 Rac8 Kb1 c5 Nb6 Rc6 dxc5 Bxc5 Nd7 Rfc8 Ne5 Re6 f4 Nc6 Bf5 Nxe5 Bxe6 fxe6 fxe5 Rf8 f4 Bxe3 Rd7 Rf7 Rxf7 Kxf7 Rd1 b6 Re1 Bf2 Rd1 Bxg3 Rf1 h5 Kc2 h4 Kd3 Kg6 Ke4 Kh5 f5 exf5+ Rxf5+ Kg4 e6 Bd6 Rd5 Be7 Rd7 Bf6 e7 Bxe7 Rxe7 g5 Rh7 Kg3 Ke3 h3 Ke2 g4 Kf1 Kf3 Kg1 Ke3 Rg7 Kf4 Rg6 g3 Rxb6 Kg4 Rg6+ Kf3 Rg8 h2+ Kh1,109
38822,e4 e5 d3 f5 exf5 Nf6 Ne2 Bc5 h3 d5 Ng3 Nc6 Be2 O-O c3 a5 a3 e4 d4 Bd6 O-O Ne7 c4 c6 Bg5 h6 Bxf6 Rxf6 cxd5 cxd5 Nc3 Bxg3 fxg3 Bxf5 g4 Be6 Rxf6 gxf6 Qd2 Kg7 Qf4 Ng6 Qg3 Qb6 Rb1 Qxd4+ Kh1 Qe5 Qf2 d4 Nd1 Bd5 Bf1 e3 Qe2 Nf4 Qb5 Nxh3 Qd7+ Kg6 Bd3+ Be4 Bxe4+ Qxe4 Qf5+ Qxf5 gxf5+ Kxf5 gxh3 Ke4 b4 Rg8 Nb2 f5 Nc4 Rg6 bxa5 f4 Rxb7 f3 Re7+ Kd5 Ne5 f2 Rf7 Rg1+ Kh2 Kxe5 a6 f1=Q Rxf1 Rxf1 a7 Rf8 Kg3 e2 a8=Q e1=Q+ Kg4 Rxa8,100
38823,e4 g6 Nf3 Bg7 d4 e6 e5 Ne7 Nc3 O-O Be3 f6 Qd2 fxe5 dxe5 Nbc6 Bh6 Bxh6 Qxh6 Rf7 Ng5 Qf8 Nxf7 Qxh6 Nxh6+ Kh8 Bb5 b6 Bxc6 Bb7 Bxb7 Rb8 Bf3 Nf5 Nxf5 exf5 O-O-O Rf8 Rxd7 c5 Rhd1 Re8 Rd8 Rxd8 Rxd8+ Kg7 Rd7+ Kh6 Rxa7 b5 Ra6 b4 Na4 c4 Rc6 c3 bxc3 bxc3 Rxc3 g5 Rc6+ Kg7 e6 h5 e7 Kf7 e8=Q+ Kxe8 Rg6 Kf7 Rxg5 Ke6 Rxh5 Ke5 g4 Kf4 Rxf5#,77
38824,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6 Qd3 Nf6 Be2 g6 O-O Bg7 Nc3 O-O Rd1 Rb8 e5 Nd5 Nxd5 cxd5 Qxd5 Bb7 Qd4 Bxe5 Qe3 Qa5 Bf3 Rfc8 Bxb7 Rxb7 Rb1 Rxc2 Qf3 Rb8 Bf4 Qxa2 Bxe5 dxe5 h3 Rcxb2 Rxb2 Qxb2 Rf1 Qd4 Qg3 Rb2 h4 Rd2 h5 h6 hxg6 fxg6 Qxg6+ Kf8 Qxh6+ Ke8 Qc6+ Kf7 Qf3+ Ke6 Qh3+ Kd5 Qd7+ Kc4 Qxe7 Rd1 Qc7+ Kb3 Qb7+ Ka3 Qa6+ Kb3 Qb5+ Kc3 Qa5+ Kb3 Qb5+ Kc3 Qc6+ Kb3 Qe6+ Kc3 Qh3+ Kc4 Qc8+ Kb3 Qb7+ Kc3 Qc6+ Kb3 Qb5+,95
38825,e4 c5 Nf3 Nc6 c3 g6 d4 cxd4 cxd4 d6 Nc3 Bg7 Be3 Nf6 Qd2 O-O O-O-O Bg4 Kb1 Qa5 h3 Bxf3 gxf3 Nb4 a3 Nc6 e5 dxe5 d5 Nd4 Bxd4 exd4 Qxd4 Rad8 Bc4 Nxd5 Qd2 Nxc3+ bxc3 Rxd2,40
38826,g4 d5 Bg2 Bxg4 c4 c6 cxd5 cxd5 Qb3 e6 Qa4+ Qd7 Qxg4 Nf6 Qf3 Bd6 Qb3 Nc6 Nc3 Nd4 Qd1 Rb8 e3 Nc6 Nb5 Nb4 Nxd6+ Qxd6 a3 Nd3+ Ke2 Qa6 Kf3 Qc4 Ne2 Qg4#,36
38827,e4 Nf6 e5 Nd5 c4 Nb6 c5 Nd5 d4 b6 cxb6 axb6 Nf3 Ba6 Bxa6 Nxa6 O-O h5 Nc3 Nxc3 bxc3 h4 h3 d6 Re1 dxe5 Rxe5 Qd6 Bf4 Qg6 Qa4+ c6 Rg5 Qe6 Re1 Qd7 Ne5 b5 Qb3 Qd5 Qc2 b4 Qf5 Qe6 Qxe6 fxe6 Ng6 Rh6 Nxf8 Kxf8 Rge5 Rf6 Bh2 bxc3 Rxe6 Rxe6 Rxe6 Nb4 Re1 Nxa2 Ra1 c2,62
38828,d4 d5 Nc3 c6 Bf4 Nf6 e3 Bg4 f3 Bh5 g4 Bg6 h4 h6 Bd3 e6 Bxg6 fxg6 Qd3 Qe7,20
38829,e4 e5 Nf3 Qf6 d3 Bc5 c3 Bb6 d4 exd4 Nxd4 c5 Nb5 c4 Nc7+ Bxc7 Bxc4 Bb6 Be3 Bxe3 fxe3 Qh4+ g3 Qxe4 Qd3 Qxd3 Bxd3 Nf6 Nd2 Nd5 O-O-O Nxe3 Rde1 O-O Rxe3 Nc6 Nc4 d5 Nd6 Be6 Nxb7 g6 Nc5 d4 cxd4 Nxd4 Nxe6 Nxe6 Be4 Rac8+ Kb1 Nd4 Bb7 Rce8 Rxe8 Rxe8 Rd1 Ne6 Bd5 Nc7 Bc6 Re2 Rd8+ Kg7 Rd7 Re1+ Kc2 Ne6 Rxa7 Nd4+ Kd2 Nxc6 Kxe1 Nxa7 Kf2 Nb5 a3 f5 b3 Nxa3 b4 g5 h3 h5 Kf3 g4+ Kf4 gxh3 Kxf5 h2 Kg5 h1=Q b5 Nxb5,94
38830,d4 d5 e3 Bf5 f3 e6 c4 Bb4+ Bd2 Bxd2+ Nxd2 dxc4 Bxc4 Nf6 b3 Nd5 e4 Ne3 Qc1 Nxc4 exf5 Nxd2 Qxd2 exf5 Ne2 O-O O-O Re8 Ng3 g6 Nh1 Nc6 d5 Ne5 h3 a5 f4 Nd7 a4 Nc5 b4 Nb3,42
38831,e4 c6 d4 d5 Nc3 Nf6 e5 Nfd7 Bf4 Nb6 h3 Bf5 Nf3 e6 g4 Bg6 Bg2 c5 Bf1 Nc6 Bb5 Qc7 O-O Be7 Na4 a6 Bxc6+ Qxc6 Nxc5 Bxc5 dxc5 Qxc5 Nd4 O-O c3 Rac8 h4 h6 g5 hxg5 Bxg5 Nc4 b3 Nxe5 h5 Bh7 h6 gxh6 Bxh6 Rfd8 Bg5 Re8 Bf6 Ng6 Nf3 Qd6 Ng5 e5 Qh5 Qxf6 Qxh7+ Kf8 Qh5 Nf4 Nh7+,65
38832,e4 e5 Qf3 d6 d3 Be7 Be2 Nf6 Qg3 O-O Bh6 g6 Bxf8 Qxf8 Nh3 Qh6 Nd2 Nc6 c3 d5 exd5 Nxd5 O-O-O Nf4 Nxf4 exf4 Qf3 Qg5 g3 Bd6 Kb1 h5 Ne4 Qe7 Nxd6 Qxd6 Qxf4 Qxf4 gxf4 Be6 d4 Ne7 h3 Nd5 Bf3 Nxf4 Bxb7 Rb8 Be4 Rb6 Rhg1 Ra6 a3 Bb3 Rd2 Kg7 Bf3 Kh6 Be4 Nxh3 Rg3 Nf4 Rf3 Re6 Rxf4 f5 Bc2 Bc4 Bd3 Bd5 Re2 Rb6 c4 Rb3 cxd5 Rxd3 Re3 Rd2 Ka2 Kg7 Re7+ Kf6 Rxc7 g5 Rc6+ Ke7 Rxf5 Rxd4 Rxg5 Kf7 Rxh5 Kg7 Rc7+ Kg6 Re5 Kf6 Re6+ Kf5 Re8 Rxd5 Rxa7 Kg4 Rh8 Kf3 Rha8 Kxf2 Ra4 Ke2 Rh4 Kd2 Rh2+ Ke3 Rg8 Kd4 Rg3 Kc5,116
38833,e4 c5 Nf3 Nc6 c3 e6 d4 cxd4 cxd4 a6 d5 exd5 Qxd5 Nf6 Qb3 Nxe4 Bd3 Nf6 Ng5 Qe7+ Be3 Qb4+ Qxb4 Bxb4+ Bd2 Bxd2+ Nxd2 O-O Nde4 Nxe4 Bxe4 f5 Bd5+ Kh8 Nf7+ Kg8 Nh6+ Kh8 Nf7+ Kg8 Nh6+ Kh8 Nf7+,43
38834,d4 e5 dxe5 c6 Nf3 f6 exf6 Nxf6 Bg5 d5 e3 Be7 Nbd2 Ne4 Bxe7 Qxe7 Nxe4 Qxe4 Bd3 Qe6 O-O O-O Ng5 Qf6 Nxh7 Rf7 Nxf6+ gxf6 f4 Rg7 Rf3 Bg4 h3 Bxf3 Qxf3 Nd7 Rf1 Nc5 Bf5 Ne4 Bxe4 dxe4 Qxe4 Rf8 Rf3 Rff7 Kh2 Rg6 Qxg6+ Rg7 Qe8+ Kh7 Rg3,53
38835,c4 f5 Nc3 e6 g3 Nf6 Bg2 Nc6 e3 Qe7 Nge2 h5 O-O h4 d4 hxg3 fxg3 Ng4 h3 Nh6 Nf4 d6 Qa4 Qf6 Bxc6+ bxc6 Qxc6+ Bd7 Qxa8+ Ke7 d5 Qg5 Kf2 Nf7 h4 Qg4 dxe6 Bxe6 Ncd5+ Bxd5 Nxd5+ Kd7 Qb7 Qxc4 a4 Ne5 Qb5+ Ke6 Qxc4 Nxc4 Nxc7+ Kd7 Nb5 Be7 Nxa7 Bf6 Nb5 Kc6 Nd4+ Kd5 a5 Ne5 a6 Ng4+ Kf3 Bxd4 exd4 Kxd4 a7 Ra8 Bf4 d5 Rfc1 Ne5+ Bxe5+ Kxe5 Rc7 Kd6 Rb7 Kc6 Rb8,81
38836,e4 c5 Nf3 d6 Bc4 g6 d4 Nf6 dxc5 Bg7 cxd6 exd6 O-O O-O Bg5 Qc7 Bd3 Nxe4 Nc3 Nxc3 bxc3 Bxc3 Rb1 Bg7 h4 Nc6 h5 h6 Be3 g5 Qd2 f6 Bc4+ Kh8 Nh2 Ne5 Bb3 b6 f4 Ng4 Nxg4 Bxg4 fxg5 fxg5 Qd5 Rxf1+ Rxf1 Rd8 Rf7 Rg8 Rxc7 Bxh5 Bd4,53
38837,e3 e6 d4 d6 c4 c6 b4 d5 c5 Nf6 Nf3 Be7 g3 O-O Bg2 a6 a4 g6 a5 Ne4 h4 Bf6 Bb2 Bg7 Nbd2 Nxd2 Qxd2 Nd7 h5 Nf6 hxg6 fxg6 Ke2 Ne4 Qe1 b5 cxb6 Bb7 Rc1 Rc8 Rh4 Qf6 Rf4 Qe7 Rxf8+ Rxf8 Qh1 Qxb4 Ba1 Qb5+ Kd1 Nxf2+ Kd2 Nxh1 Rxh1 Qxa5+ Ke2 Qxb6 Ng5 h6 Nxe6 Rf7 Nf4 a5 Nxg6 Ba6+ Kd2 Qb4+ Bc3 Qc4 Bf1 Qa2+ Kc1 Bxf1 Nf4 Rxf4 gxf4 Bd3,78
38838,d4 Nf6 Nf3 Nc6 Nc3 d6 Bg5 e6 Bxf6 Be7 Bxe7 Qxe7 e3 d5 Qd2 Bd7 Bb5 a6 Bxc6 Bxc6 O-O O-O-O Ne5 Bd7 Nxd7 Qxd7 e4 f5 exd5 exd5 Rae1 h6 Ne2 g5 Ng3 f4 Ne2 Qg4 Nc3 f3 g3 Qh3 Kh1 Qg2#,44
38839,e4 e5 f4 Ke7 fxe5 Ke6 Nf3 d5 d4 dxe4 Bc4+ Kf5 g4+ Kxg4 Ng5+ Kh4,16
38840,d4 d5 Nf3 Bf5 g3 Nf6 Bg2 e6 O-O Bd6 h3 c6 a3 Qc7 Bg5 Nbd7 Nbd2 O-O-O Nh4 h6 Bxf6 gxf6 c4 Rdg8 e4 Bxg3 exf5 Bxh4 fxe6 fxe6 Qe2 Qf4 Nf3 Rg6 Kh1 Rhg8 Rg1 Bg5 Qxe6 f5 cxd5 Rxe6 dxe6 Nf6 Rae1 Ne4 Nxg5 Nxf2#,48
38841,e4 e6 d4 Nf6 Nd2 d5 e5 Nfd7 Bd3 c5 c3 cxd4 cxd4 Bb4 Nf3 Qa5 O-O Qb6 Re1 Nc6 a3 Be7 Nb3 a5 Be3 a4 Nbd2 Qxb2 Qe2 Qb6 Rab1 Qc7 Ra1 f6 Nh4 fxe5 Qh5+ Kd8 Reb1 Nf6 Qe2 exd4 Bg5 e5 Bb5 Bd7 Rc1 Ra5 Ndf3 Qb6 Bxc6 Bxc6 Nxe5 Rc5 Rxc5 Qxc5 Nf7+ Kd7 Nxh8 d3 Qxd3 Qd6 Bxf6 Qxf6 Rd1 Qxh4 Nf7 Qf6 Qf3 Qxf3 gxf3 Ke6 Nh8 Bxa3 Re1+ Kf6 Re3 Bc5 Ng6 Bxe3 fxe3 hxg6 Kf2 a3 Kg3 a2 h4 a1=Q e4 Qe5+ f4 Qxe4 Kg4 Qf5+ Kg3 d4 Kf2 d3 Ke1 Qxf4 Kd1 Qf1+ Kd2 Qe2+,104
